uuid,speaker_id,duration
47fdeb14-6493-46ee-81c2-76ae9de83286,S2,14.88
752e18f8-1a4a-4006-ae34-931ee09045a7,S7,90.96
eec34a07-810c-4bc6-9b23-48853e141778,S1,13.88
42978c1d-4984-4809-b0a3-23a1077916f6,S7,79.24
d739c229-5c5b-499f-9eb0-9ca1374f2c75,S3,11.08
7a9c10a9-92a3-4f29-a40d-f65349542159,S4,60.76
8c3ff99a-ff12-47c0-aec1-990c0a35f251,S7,144.84
806e5f46-0133-48a2-a264-cf002efa2e79,S7,65.92
19e4da1e-afbb-4cc4-b6df-0ad6dab47b76,S2,91.12
77c6253c-e7c3-444b-88cb-3c0b259f903b,S7,357.68
43139ce5-ce3e-4542-904c-f7d36b7e3615,S2,19.16
24c0cfd8-9843-411c-be5f-8f42adf06f62,S2,684.88
d87d6d6d-b7e8-446f-9289-61e5f2189f35,S2,26.12
9a1cac3f-fd6c-40e0-9df0-892a5a400838,S2,42.76
710fb2ea-c278-4e49-9b6a-bc7503b9293b,S7,49.8
63af9128-cc12-41be-bb42-7af9ac0ba25e,S3,44.68
ce6086fc-d6ae-461d-bb2f-56868ca429f7,S4,16.2
80dd0ca2-0ab0-44e3-8aa6-7c02f9e20c98,S3,221.64
c7e1ff7d-2262-4cd2-bc34-1d68319f134a,S5,142.6
b8bac1f0-d3cb-4df7-b035-247bb2196d7f,S5,76.92
987e43c2-6c8b-4bc2-9b0d-546537f02de7,S2,65.64
97071086-2c4d-4e4c-8309-9252870675ae,S5,73.72
ae97d368-1449-408c-8695-78a46ca1eab5,S4,65.04
0c0bcb8d-6389-42a8-90f3-a33b31fb044b,S2,55.08
a6f5f544-80ce-4cb0-90f9-0b800b61a5bd,S4,28.72
95f4b93e-a25c-4229-a0f2-0f1468d3dd32,S4,134.16
04c19e80-d7c5-4cb4-9fe0-ea49d351019b,S7,7.8
4f15c6df-1356-4623-bf5e-3038dbe65f01,S2,58.04
9cfc7f34-a5fa-4780-98c3-3a7c5b9d3cb6,S4,121.16
574e1641-f7be-4e30-b038-96256ccb0f9b,S5,17.52
06f5e0aa-bce6-456e-8cb3-f3798d10f8c0,S5,29.4
e7714bc2-47f7-41b4-8f62-52d759ac35af,S4,50.84
f7b8c5ce-943f-462b-8247-333193d28177,S5,96.88
86f4dc62-5aa5-4e29-a2b9-5a7363771894,S4,22.52
6a054ab9-46c9-4c05-b9a2-b0481b58c8f4,S4,5.6
bd7795ef-09a2-4149-b487-d5695348f02b,S2,113.24
be7cc65f-1a66-4000-aa08-f3116c377dba,S5,71.56
f66437da-49eb-411e-9d80-fa2e6cffbb52,S5,19.16
3106546c-ab54-4af6-819c-21be16c0ea4a,S5,10.48
6d5743ad-aa8d-42f0-a00e-26c76b002d5a,S2,30.52
9ee2c355-8cac-44f0-a516-a73cf545ead7,S2,9.28
ff579ef0-5a2a-4ffe-b1c9-2cd87deb0c64,S3,21.4
343dc401-7fe6-493a-987d-2235a9b00c58,S3,16.76
741530c9-30ce-49c2-93ff-1ff8e8ffd294,S4,43.68
f9675c54-6147-4b29-ad53-9577db91ea0a,S4,16.72
c37e75b3-d3ae-4b74-98b7-8b884a05e034,S4,89.08
982208cb-4469-4da6-a7c8-e293a4cf9eb7,S4,63.08
4205520c-6590-439e-8ac3-69094ba75b44,S5,14.28
86ed1be7-1915-4e30-89e2-3d68195d3964,S7,35.72
70eb24de-de2d-4e61-bb9d-4da5f6b189a3,S2,12.32
4d76e687-4ece-46f8-947d-27cf1cb8f9c3,S7,45.28
a652ebda-fbe4-4e6b-93dc-f4ba3c0563ad,S1,13.72
65be4077-6cb9-48e5-bc78-33b0f68be154,S7,127.28
9baa0669-0099-422a-8403-6ce171120263,S2,45.72
330a97eb-d60f-40f0-bd01-c31bf3e59323,S5,172.32
5c99f339-f76e-4678-a458-6a5358574e5c,S1,138.0
d44f5848-465c-4e1f-81ca-c12c3172f1fc,S5,14.56
304c0171-8327-46d2-ab22-a2df1357e9c1,S2,68.64
5c661a4f-d893-40db-a770-73cabc3ddfb2,S4,109.52
735f2c19-7758-4ffe-bd97-3d878914d0d4,S4,98.24
87606eca-f284-43a8-ba8d-3ed23ccf38cd,S2,14.96
60b03222-2d1b-434b-9bf7-1d52c010216d,S2,35.2
1de63b7c-f1b4-4e60-971c-8f56e2d95b61,S2,26.72
94d2027f-f9b2-48f1-b5d8-796eedc78c8d,S2,95.92
7c14236d-20b7-456c-b36c-d3099133993a,S1,44.84
463ba1f9-3bfb-4274-b9f1-9b911137c5b2,S1,41.08
37fc150e-4f7c-4924-b2b0-1a92471e49e4,S7,91.2
e592df2f-efe3-482e-a62c-2f126dbede47,S2,55.72
ce80c935-356f-4958-ac18-1abe5edacc8c,S5,24.32
c668f6f7-c226-43d6-8705-5d2150eec9ea,S5,8.96
556cbc25-dd08-4eaf-9db8-42070296d23e,S2,11.56
70ad55a4-11b7-4a03-866a-b6ef8f4a1227,S4,74.56
922865c7-f95e-4216-9d92-56c85fd778ab,S5,37.32
496a37af-9325-4437-b934-4d6f9f046607,S4,32.2
4dc5c004-7fd1-4457-bb36-f8108ce4b75a,S4,20.76
d35ea01d-5084-4ce9-a75c-4afc3bec9dee,S5,87.48
7d042ab2-7794-4110-8d50-eab0917d22a0,S4,65.2
45999336-cf8c-4dd6-be08-6116024daa47,S4,42.0
99b8b592-50ac-4f31-af0f-0c96bc7273e7,S1,40.96
5c60b90b-4404-425a-8fbf-dff7f6097c59,S3,82.92
19e702f8-6c2a-4056-b109-b37da05386eb,S3,61.56
c2da7289-a804-4a66-8418-c242caca248e,S4,42.8
fc8478b5-9f5a-4845-be89-af060b8b34fc,S7,44.36
c9f4f26a-56c8-4f38-9df4-2d952c66943d,S4,31.88
0a2acb17-4998-4ac6-aa70-34778f6a9752,S3,92.72
d8241f9f-8ffd-49da-adc1-11645b1c3732,S4,48.96
e15b5324-0516-4d91-b1f2-0965dc47aa69,S7,38.4
f8b45551-6b16-4ec2-bf27-b6d65a522d92,S2,53.4
2b94b96a-e777-46ec-8ec8-8e7c707376fa,S2,30.68
cb756714-4b70-4b77-b6da-d09583f12da9,S3,13.04
5da8d4bb-3911-4f98-8e8e-c3ebdc2e1c77,S2,13.28
acbf6110-4cf3-4a53-8877-866c4ec61b29,S1,90.76
b2f5344a-175d-461b-8dc3-3e939278d642,S5,16.2
ee457cc3-505f-44d6-9c06-10974eedd32d,S2,45.0
7a35d2b7-abda-4a26-9eed-d0949b95a2dd,S2,24.2
44046630-6037-4afd-835e-48a1ebe8f6fc,S7,10.24
4f1c9a1f-d868-450d-bc3c-5ac683d0518b,S1,143.16
478fdc58-8765-4c53-ae72-5b0d1cd656b5,S1,75.32
8e1fccef-52a7-4ab3-8417-bebe69f3aade,S5,39.0
05f8656d-5a1d-42b2-ba93-bf6ecd763137,S1,12.6
b68b49f0-6aef-4b51-820c-ee4315346ed9,S4,36.24
00d6d4fa-f8c4-4041-b551-0705acd0f420,S1,113.72
1f4c1e8d-8232-4ae2-bb30-957d834457ad,S3,38.08
72ab242c-c445-4c3d-8c16-0a398da4b7d0,S2,12.36
680ccacc-0744-48e4-b6a4-a0e50bdcaee1,S4,170.0
137b4207-0f48-4c14-8dac-1d9422f2754f,S4,11.88
cd81ed62-f5be-4de2-80b1-b36a9796fbd3,S5,80.04
4b75c97a-54ca-4273-b546-ad39e207ae89,S4,55.28
211d71cf-22ff-4ad8-908d-4a90def13986,S4,10.56
bc0f73b1-d022-494c-b156-e752dbb4c6ae,S4,45.88
645f2647-99c7-407b-a660-ef9ef1811134,S1,130.44
cce8a650-fcbe-47e5-8ba1-d54f3bba64a8,S1,12.76
4536d284-e068-4f47-ab6d-5764de1aec39,S3,25.52
06f369b2-389e-4461-b147-644b07150855,S7,104.92
4ed6ffae-4d07-4625-a941-4e95708125ea,S1,91.24
935ab630-081f-45c6-9d46-dd2639c07d36,S1,19.56
059bb197-9329-4cc3-8f73-e362ce7da0ea,S7,117.76
89479ff1-1069-4d60-a877-7dfc24e0d68d,S4,21.12
3e754c4a-8b17-4cfb-ad70-afeaac24d99f,S2,71.08
3298b57b-de60-4861-9623-81f46e9cde1b,S5,74.84
db1e7fc4-259d-4793-a7cd-effd600ccdc8,S2,86.4
342450be-b24d-449e-8505-e4243396bf3a,S5,30.2
aff9c220-a890-4910-a690-c5b8e713290b,S5,18.44
e47c8927-2c3a-42f3-aa2d-6db7f55a41d7,S2,36.56
17404b4b-1ae4-4bb7-aecb-af2517d75b8f,S2,95.08
0e85f5f2-5306-4f2d-b662-f0115b4cb398,S2,17.68
98d64d4a-a70a-40c7-8804-d73dd258289a,S7,101.08
a02d23a5-07fc-4564-bc0a-962fcc8457a4,S4,33.32
bed9b63b-153c-4996-be47-13210f57d89e,S4,243.28
f108be5c-df88-4282-abaf-bee9d505638c,S4,45.2
a327af2e-7147-4d66-a4a2-9695178d6e00,S3,66.72
93125dc0-605c-44ed-b54e-0a3900aa9e0a,S1,8.96
a455bba9-b8e1-49dd-a3a9-cd08597328c0,S3,9.32
d803f952-1875-4b6b-992d-303b8dabbea1,S3,119.76
504d3a90-b8d7-4cbc-8c7c-46e88f58b84a,S1,65.8
1e056c6f-052b-4ca7-878d-3c8f316d6637,S3,67.24
3aad1849-8f9c-4352-9a85-8fc654341124,S1,95.72
bd294b03-64bc-4066-906d-fba5e03f8886,S3,58.4
b410af81-0145-4ecb-b84d-bb23efbc4a3a,S4,137.84
fee9b306-23de-4df1-9a0b-12148fa543aa,S5,33.4
e9079a0e-1a37-4549-909d-696572ade7da,S4,16.64
6fe93a7d-1c50-463e-b322-b16c23639c54,S2,35.6
f93d3477-ebff-4533-a0d8-bc011279607d,S3,135.52
356a25c4-4236-43f7-a75e-3740b397e811,S2,15.6
f526f0af-61b2-4a94-821e-7be4e655d167,S4,69.76
3162fb2a-9af6-4b90-951e-e79205333770,S5,57.36
827c49a1-a629-47db-9ba1-aaeeaacaee6e,S4,55.12
f2feef9b-9ac6-4e5c-92cf-8f11a6e2994e,S4,17.44
b314a1c6-767a-4e77-a395-0095ba984d71,S3,92.76
cf0c2825-8bd5-43cd-9045-1189172b2dcc,S2,45.92
02761c1f-bb57-4db6-9358-f503d7707c32,S1,70.64
7bfa8cba-6197-4927-ad8a-4d4596765734,S1,58.28
291e6331-b9ad-4ae8-a42f-58f93e32f253,S4,70.08
87e49460-256c-4a07-8104-17274329ced3,S7,16.24
2780fb6f-714f-4c2a-b655-f7eb8f829ca8,S4,10.76
4ca39d4a-72b2-4c5e-9a76-b7d5ef6b2835,S4,74.48
aa604e2a-a18f-4839-b50b-30f98e91ed24,S5,38.76
522ec2fe-10b1-4c7c-b940-c0e99be8c68b,S4,114.64
4ef3e224-d74e-44d0-aac8-0a9e2a282bb5,S4,37.0
4d6bd935-d87f-47e1-b57a-59f1b231539e,S5,54.24
e87fd85d-d8c8-4d86-b2d6-8529e9109151,S4,17.32
970f0375-4c71-4f09-9eff-fab3b2d7fdd9,S5,147.0
e2afdeff-da5e-4f6f-aae4-8734f44a87d2,S1,107.72
fc37e189-5232-4af8-a272-dcfcfc46b00a,S1,48.36
ba09e4e6-8d85-4f60-a738-88be74e1c7ef,S1,182.72
74e1194c-853f-4f66-8108-ab5ddcbe87f1,S3,59.0
d83c7d52-9201-4799-9281-e57d382a3742,S2,136.8
bf7348a8-9840-4420-81c1-9b2bd34a8d43,S2,67.12
4ff9239d-429b-4258-ad4a-22e090868631,S5,53.68
92162564-cf1a-4715-88fc-7916f930360e,S2,16.0
09011e4a-97e3-4004-be7b-13cd32739d06,S5,14.36
6016d10d-39b9-493a-9ce7-ff9bd9356629,S4,19.8
96402c50-6df8-48b9-9a48-25f43c5c3ea0,S4,77.36
2c6ba1b6-8e00-4a24-9e86-bb221b469591,S5,36.56
a006803f-b00a-4d78-a959-53ace85ed127,S5,20.28
30245d14-f938-4bf4-8ad5-80b1829d1461,S1,83.24
62bfd9ea-c141-4f93-9ef7-fee4b3bf8729,S5,25.32
99a8c658-8bc0-47e2-ba33-88dcfebcf623,S1,23.2
98f0dbba-3f24-4165-ba81-ffdb4dfef893,S4,44.52
000adb1c-d3ac-4e5d-8603-6cb579404f0d,S5,73.0
50768ff4-1109-4619-8cd3-c1e2adfac966,S4,83.6
d5434e0a-9afe-4439-88be-5cbef59d7c10,S4,77.6
0dbb803f-4b25-4ecc-aec4-748ddf9ccb62,S5,48.12
643dc5dd-e624-48c2-bded-9c86b6b2e6cc,S3,23.44
7d23ff5d-7511-4208-8698-f63fdd6999eb,S2,46.36
f30bc48e-9303-4a55-8e45-42c7b3c1519b,S2,74.04
bc9ea32c-6fc1-403a-9f40-7c687aab51ff,S5,29.76
9f310660-eeb8-4217-9f46-5383c9d6ddbe,S5,63.04
d8a75203-e9b1-44dd-912b-295f65fa3289,S2,32.48
56b2742a-c293-49a4-bf3a-1fd401ca3254,S4,49.2
dfea2719-85b8-4a2d-a6b6-13001477b281,S4,172.4
dbcb7f92-22c2-4504-a94f-fc2e9f93f23d,S6,19.04
3ef59e67-f852-40c2-9b23-8a1369c7ed07,S6,28.72
52089c62-b9c6-40a7-99d4-377219db78d3,S6,10.76
62220e0d-eb9e-436c-b756-ef26b999b4fa,S2,73.4
b2022155-3488-4c69-a2d8-225448c88084,S4,31.0
daf03ed2-58b5-4975-827c-a405ac785a6f,S4,55.12
28688756-a981-40eb-a488-af2bc74252c8,S4,14.64
a9e14357-d296-48f3-9d66-635133216668,S6,163.04
2220e6eb-fb2e-4300-9d0c-e778b82f4f8b,S1,65.64
f7e3b4a2-d61a-4660-97f0-12da4d2a8ac1,S5,68.48
95b92061-0520-46a5-ac59-a4fe77f94b16,S5,46.84
c8b78647-adbd-4c79-b6bf-87ec9512940b,S1,67.44
75fb070f-743b-4016-b9d0-36e868e2aee2,S6,59.92
c2fbcace-0582-4725-84e9-f33f74bbc418,S6,57.68
a672cc0c-30eb-4bcc-8325-5125e33974a5,S6,29.12
37006e38-1eec-46f1-a9a3-ba81163b8656,S2,21.76
71e4c36f-f276-4e80-b7cf-ed9ef0972d2b,S3,169.76
b64536d9-c53a-4868-b024-750c6a27e9a8,S4,17.24
f3a137fd-bade-44f0-a107-fa3bd3803155,S4,29.92
062de9ec-3048-44d7-8077-f35177959bc7,S3,36.96
1e6b7f62-a44e-46ea-8538-c3b5a2e81237,S5,59.48
86d35ebc-8819-453f-a76d-2a7cb6dbc493,S5,29.12
6c9d4cff-83d8-4436-a1af-a05fbb08d6ab,S1,58.24
dc43a4a6-3362-4aab-8bea-a92246ec84aa,S1,12.04
e2a5fde8-65d1-4c79-90ab-f09f60e0da07,S4,42.0
f9cfb9c7-1f52-4e92-87e0-7113d17f103b,S5,11.16
d4c65ecb-71c4-4258-8f45-f48984b572ed,S1,43.72
6e7be1ab-9583-4c42-bb7d-7f23dd456bcb,S2,77.68
19f10027-087a-43ec-acfa-d3af99b85f36,S6,55.52
3f61f7cf-d987-4cf7-834c-1ebcf32d119f,S6,44.32
346e50a6-c42e-4d54-851e-729e56015e48,S2,70.4
2094a0f0-8893-4680-8353-c5c55c0ce34c,S2,73.8
4ce28f0d-2c91-4dde-8c2e-9879f26b405f,S2,12.16
bea0f678-5527-42af-a9d4-1c2c81fa1e45,S3,44.64
8ccf74ad-23d0-42e6-b33e-c11f1bfb43df,S2,64.52
07b83021-8867-4426-a65d-200e49ab696d,S3,44.2
825cca57-769d-4d16-9235-948ee4589fd0,S3,58.96
00054ff2-9464-4964-9244-548ef49d9f95,S1,88.56
8d0c04bd-5264-4ed1-96c9-5f7e78b1b876,S1,6.32
f20dffe5-4f2e-4e14-bfc5-5eff3c46fe5e,S1,36.16
5fd277c2-7f9d-496d-a004-db70804c72fb,S2,68.0
90f50dfb-32e5-4e02-8db2-06dc848e9db6,S6,20.68
189fbd42-6830-4c38-8cbd-69182249da14,S1,43.84
0cc6b2f9-b558-426e-8336-47104b956d53,S6,27.36
c90c4af1-2c5b-4917-bf90-cae7467589c1,S1,20.84
5fee5b33-2585-40fe-b3ab-a03b3de59bc0,S6,35.24
30628921-b1c5-4e3a-8c65-f6af71c325d5,S1,41.56
b3e5ec21-6899-4e15-b711-3d741ed21d77,S6,59.76
71882339-e840-4669-a4fa-349b80f1b41a,S3,82.44
72444b1d-6d97-4b11-9dd7-a92f752c0bc4,S1,40.76
96c6d8ef-9931-4377-aad7-087b1d9dee08,S3,72.68
39ad7ed3-9b1e-4ae4-9beb-de3ec494d8e8,S2,75.6
fb3cb7d6-3179-4e79-b91d-684da6ecd304,S5,36.44
f646ede6-8c86-4440-ade4-33980e040aac,S4,62.04
d0ae15c8-89ef-4058-9c25-dcbfa542b5f1,S6,43.52
c5dac9a2-1979-4268-89d4-633350dccf45,S3,12.76
fe2e2c16-4dc5-49bd-b9bc-35ff267eaa41,S2,11.16
c70b7afc-a06d-401c-8b4c-65ef709b6101,S2,38.72
37a498a5-a84f-44a7-884e-5547a5886709,S2,11.72
a22b5739-78d3-42d4-9f48-50624b49edad,S2,25.28
e0d6b47c-3991-4b84-9317-985bd8342e5a,S2,11.08
43216567-35c2-4075-bc01-ec9c6f3b8828,S6,47.36
4aed5125-f4fc-48d0-bbc5-c1b98054c884,S3,22.8
aac335f7-5583-4f30-bfc8-dc89e9560e5c,S1,13.28
1aa61e59-28a7-4eee-8ce6-1ae6e1bf0e06,S3,14.52
ede27bbb-3507-4eb9-ab24-7ec2e5069f5d,S4,40.44
41bcd307-1fbd-427d-8a95-e6cca11dcee3,S6,18.64
b60d12c5-6d74-4b42-a146-3bc162e7d2f7,S5,69.76
3823447f-37d1-47fa-8174-a1a6cd05539d,S1,139.6
c685810e-5424-4353-b243-a3cb4c4c6afb,S5,10.76
6af10a76-e9fb-4909-81d2-ef121b0800fc,S1,29.48
6badbc24-60f2-42dd-a9a3-92e179f65495,S1,18.92
854f998c-7051-433a-8aa8-e9f582fb451e,S1,18.64
5e95a4d7-930d-4192-bfef-bf8e84874993,S2,39.84
ae7e7140-2a76-4c10-b289-5d3e9db85999,S3,16.92
256c8da2-d191-4a22-828a-e706db3e2a5d,S3,91.08
f79f0358-e907-4f83-ad7f-ba3a537a5625,S2,27.44
3ce6c24b-e07a-40dd-bc8d-a1eb66c33fc6,S3,48.52
4bdf66ef-d88b-48af-a948-8cd16a75dc40,S1,43.2
5dc0ce46-ccc5-4bd5-a8ee-97c7afd60c06,S5,59.52
57a59fc6-cfb5-40df-a1a4-487da47fdc18,S5,84.6
a92b94b4-b153-4122-8bb4-fed310166140,S1,23.08
5a01ea17-3275-41c1-bdc7-e4e9690b9a7e,S6,120.72
042fad51-d42d-4dc1-9082-c174c6934b7c,S1,36.4
50c986a2-749b-4260-85e1-e8deea4c5e56,S1,54.76
be97e98f-30cf-4b1c-a6cc-b43fb5c18baf,S1,18.0
f9d82d58-d186-4b96-b9fc-2ba124801b5b,S5,12.48
2c98b3cf-18c9-4cc9-8784-d1f19142e99e,S5,22.4
ec639ed8-8dcd-4b1c-ad83-f3ed6ae094f5,S1,56.56
4a44b512-8945-4472-ad88-6073483df3de,S1,75.24
8624050d-f15c-42e8-88b3-b3badc379023,S1,123.08
3e04d9b7-eca1-4d1a-abdd-dd207bcaec22,S5,74.8
abe904ed-b459-4290-8168-3e04800f19c9,S6,19.68
145a506b-8acc-4483-9be5-aa92a16bdcd4,S6,25.8
4ad16f99-8905-4a4a-9053-f25471f6121c,S2,80.24
6f72466b-caee-4fcd-bce2-df9a97129dc5,S3,79.52
312d8bdd-d467-46f2-8c53-acdb973e43d6,S3,20.36
5e7360fc-48e4-4be9-9d54-43349a373a5f,S6,111.56
84582b14-5f6c-4cee-8db1-f938ab2429c0,S6,59.04
e62a184c-fa51-4ca7-8121-0975db5b0e40,S2,47.8
5f2bf65d-d112-41f2-b8a8-860b1b22d6a6,S2,10.72
93a01896-b207-40e4-a5cc-ebff48610ae9,S2,11.24
be9af028-a354-4ff3-87f2-f1f358429d77,S4,21.56
a46835ba-87b4-40c4-b41a-6b8b3a1c94e9,S4,38.68
94064059-dfb2-4c7d-808f-93d90ee32c89,S2,163.88
92880796-3b0d-49df-a9af-d0d31677b3e3,S5,48.8
74e89c45-26e5-4ad5-834b-bd3cf44d5487,S1,38.72
f208ca7e-7db6-40db-973e-996bb6a0395b,S5,19.28
dd5b2306-2105-4d57-aaf4-637fc532c5ac,S6,46.48
6accf465-ce20-4b29-9f96-c8e840dca1f5,S1,13.96
4258f1dc-c58f-4ac7-804a-b35b21afc6fa,S6,90.08
b43b4731-c467-4607-b36a-954b3d09cbf3,S2,33.08
1e14aa24-d4bb-4580-89fc-b11c7bcba212,S4,63.24
59ef86f4-5b1c-4923-9f4b-cd0faaa1f169,S4,63.32
b1c92b5e-64fe-4ad6-9d51-8f8a7e476f8e,S5,12.2
31224750-b4f6-40f9-b192-318657635ac2,S4,26.44
52c89912-1f39-4262-ad35-ca6915aeaf88,S6,23.8
2e6d9a41-9f86-4546-bfef-875f5a7145d5,S4,9.56
8904516c-57e4-499a-bcc3-a89586e6a049,S4,16.0
63124395-4438-43f0-816a-b47e9e714f80,S4,43.28
8286759c-179a-41f1-8f5c-e7aa54d7232b,S6,31.56
ae7f2556-5fd9-4eca-9535-53bc4ec3f179,S6,9.6
33445cd4-fdc5-4d90-ae68-baac9f25bdd5,S4,36.16
81a827a6-4437-4fe8-ac37-bcae6cedcff4,S5,53.08
4f348c84-5120-41f0-bb46-3b6048770e39,S4,18.44
5d20555b-6a73-49e6-9baf-47cbb5fe3165,S2,89.4
6bc11ccc-7300-4705-9156-45221f9d745b,S4,94.08
d53b463a-d52c-4b9f-94b2-adbe1284c3ac,S6,145.4
14e25a7e-b613-49f3-a116-2385b920c7ca,S4,45.72
653b5700-f7f2-4924-b699-cd13098bb42a,S3,87.04
509dfd65-efd9-4728-9205-7792f90201d3,S3,95.6
95293896-53d7-41ce-8eef-8c57198771a4,S3,43.88
bf7a45fd-62cf-4441-9886-45107f35b71e,S2,74.6
5756e358-2605-493f-bcd4-39bc788230c6,S2,86.0
fd886566-39a6-4f78-aee9-9964a61691ee,S3,80.72
a469f648-beff-40af-81f5-aa59c0901afe,S2,75.64
bdfff8af-31c1-4781-a849-7ae9092fc40a,S5,12.76
3378d091-503d-41ea-ae29-a0765ca096c3,S2,37.16
9d379a30-43b1-42a2-b04c-07a3719fc06e,S2,76.08
2582a74a-6e3e-4db6-b376-8ec094f69397,S6,50.48
0cf9dbc8-5f37-419a-9ac0-96c80e10e5da,S6,70.84
aa05a992-28ec-4341-a133-387340ffbdad,S6,21.8
c2af55ff-5119-4d61-b609-d64ac6e64a68,S6,66.8
f856b683-6e4b-4f23-a0a9-aa97f558e005,S6,44.88
15c1f47b-d9b5-42a8-872c-0b003c66e557,S1,65.6
a1690256-adaf-457c-9701-4c6afbf9f0cc,S3,124.24
f4ae1288-f286-422b-bc1d-7a49e751637e,S2,106.44
91d1815e-a14c-4ebd-b50d-0895a12e4db5,S3,42.92
d1c392b1-91b7-45bd-a2a9-b8bcae860a06,S1,9.92
6407d9f9-64e5-4523-a67c-d0893925e1bf,S1,39.0
8989ba65-4b03-424e-b168-8841769d50f9,S1,23.84
644c833b-1b3e-4a4b-abd5-6f9183afe5a2,S1,90.68
dedcf214-8054-44c7-889e-4153ca729356,S3,184.72
6851d43d-b667-464f-a6b9-678b719a5383,S3,53.44
c93cf765-2203-4630-ab1c-6b85701e521a,S3,28.24
1e7f164a-fd01-4e27-84a6-1a17f189d0a1,S6,38.2
51aa4510-d783-421d-a021-44e262572b1b,S4,9.56
97f67637-7474-4546-bc97-7ad2ae271457,S5,19.6
98da0cf1-0127-462c-ba11-23eed66b07fa,S2,26.76
f089b9c8-3926-4c53-9e06-c595b14f11a5,S4,9.8
f5fb3165-c9cc-498f-a207-1818a6cde434,S2,17.24
e3c0243b-8aaa-4463-ad23-27c6a5e80de8,S2,130.08
07a9139a-43d8-4aac-96b9-2c0f2a7b6e81,S2,20.96
79640998-e5d4-4d58-8027-17fb5ae0b0c4,S1,92.52
2ca09c18-631d-43f1-a684-4059bb9987be,S4,137.28
315d0ca0-c805-457e-a6e6-1b306ed7b639,S3,91.92
63c278c6-4779-4eca-b223-c0813526b1a9,S3,13.52
b5f152e8-0ab5-417e-a81a-83f4a6a35648,S4,27.56
a8e264bb-08e1-49b7-8b6b-1dd9a7de58dc,S4,17.32
b3a37c3e-721f-4632-82bd-74d8fe95f8d2,S1,208.36
94154f0f-771f-4da5-a518-f9ab8d516f74,S3,47.96
7f970bfe-5345-4c0b-89d0-e7208e0f5c7e,S3,21.56
4a932a01-c4c8-49a6-a46f-9ad34c7eaf30,S4,59.0
93d3a218-0fe4-4972-b643-6897560bddb2,S3,126.84
cc97c41e-a0fd-46d2-86d6-2ff1ab7892c5,S4,40.0
0107c6f0-ae8f-4450-923f-05958d245b9e,S5,57.08
5a3a4520-a108-4bd3-83bd-39729e2174d6,S5,12.68
53359a17-2e33-44bf-a952-56241656febd,S4,12.64
6fdddbef-7ecc-4174-9072-0f4d50b8cb11,S5,11.92
6da07c8c-2c66-4e85-a192-871dc7bc9713,S1,81.72
2fb2d97c-0941-45d3-be7f-be9617639352,S1,137.52
2f9530db-da6f-4912-8104-67c016753fce,S3,58.84
ddcd1aaf-a47e-441d-80da-5143ddadd1ae,S3,23.32
15bf869c-6195-4c86-b86a-9489030f7499,S1,76.08
858a669a-6c5c-4770-a5af-95e5fea7c023,S1,23.56
2b4f255d-9885-4f9b-90a3-b79cb1503443,S1,11.04
85dea290-0af3-4690-81b7-9eb19518ab49,S1,64.28
194cfc37-6e66-40b3-9eb2-b3394b37ff41,S1,13.44
5eeca055-b7ce-4a7d-901c-72352d074c05,S1,43.44
c3d084be-ff98-46fd-a6fd-5d17c93fd323,S1,15.36
e7bf0868-b744-4caa-8996-b9efb93df2b6,S5,80.68
25aa1e4a-01cb-4683-8510-94f80ae4a5c4,S5,14.08
081c458d-e85e-4dcb-a14d-1bc26fb7b145,S2,10.48
998528ff-8db5-4d13-b9d2-3ece0306cd9d,S2,36.88
6737143c-1c80-40c5-97d9-46ae9a1119d2,S2,54.16
a71b5449-5af4-4004-b781-c42e3bdb3b08,S2,101.64
6a79888e-1087-4b03-8cfe-9d7223d73502,S5,14.04
bd617c60-8fb4-4716-b6ac-02152446347e,S1,134.16
2776e656-0a29-4b59-8cff-91926d98eb2f,S1,7.56
e9b5950a-7873-4a3c-8281-ffd9ac32c502,S6,83.76
447bf857-c9c3-4b94-90f2-a0e898b9a59c,S1,19.16
5d793d7a-b8ac-4523-9136-c44661631fb2,S6,100.36
53343ac3-fa9b-4838-af90-94854e0310c4,S5,42.52
1e03335c-d71e-4663-8baa-279bc26cf0e9,S5,42.8
189fb4e1-65ef-4276-8149-a8242fe6242f,S3,41.64
5060e7f8-170f-49f6-8414-2415fb77a052,S3,239.52
d377402a-94e5-4f8b-a99c-0338582d41a8,S3,41.64
3267c333-0dc0-4acc-991c-f488c257e5fa,S2,29.08
967be7f9-3e5b-4259-b7da-e22051135944,S2,33.76
9e4b9b33-b9c7-4674-9a27-9c4789159c73,S1,14.12
c9068c68-787b-41a1-bded-d70fa79166d9,S5,23.64
4c76182d-f7ef-462c-b52e-07618974c0a7,S3,105.84
6f15e851-34ca-49a6-84da-9fe5ed9015b1,S2,27.16
4da1a4f1-e1cc-43b5-8a3c-01099a6fb5c9,S2,44.84
0e7e8814-0a29-4a23-a759-0468a7467c6b,S2,6.52
95fb4f6a-6b2b-4420-b38b-5b821059a53f,S2,53.8
1552820d-2427-4ada-abaf-331f754f65a2,S3,83.2
e88ad34c-e4f5-4754-9e77-4c9acf9a01a5,S2,97.56
00d4630b-328f-402d-8c41-28a092f4560e,S5,31.8
957f2f77-3f2d-4274-b458-66f297a18664,S4,90.36
